X,Y,Z,BHID,LENGTH,A0,B0,C0,FROM,TO,Zn,Ag,Pb,RADIUS
1963.064219,5038.666508,1991.220077,DDH-034,0.75,157.54352488,16.27179176,0,39.1,39.85,11.4924,1.612132,0.614524,1
1963.385042,5037.890246,1990.974895,DDH-034,1,157.54670743,16.27338199,0,39.85,40.85,0.71598,0.222752,0.055688,1
1906.005088,5015.716205,1990.940015,DDH-035,1,212.39867027,9.51371338,0,68.15,69.15,0.53616,0.146944,0.095312,1
1926.620115,5023.062029,1979.32375,DDH-036,0.47,197.69571491,23.2320335,0,56.58,57.05,11.0202451,0.488484,0.071484,1
1926.452482,5022.536765,1979.087104,DDH-036,0.73,197.70413719,23.2260468,0,57.05,57.78,10.73456285,1.062476,0.835656,1
1905.309923,5031.478254,1981.899954,DDH-037,1,221.8,20.19466656,0,58.7,59.7,0.53976,0.123952,0.043984,1
1904.68438,5030.778622,1981.554689,DDH-037,1,221.8,20.20133323,0,59.7,60.7,11.95364392,4.287992,2.42122,1
1904.058863,5030.07902,1981.209315,DDH-037,1,221.8,20.20799991,0,60.7,61.7,13.2215851,6.081568,6.137544,1
1903.433373,5029.379448,1980.863831,DDH-037,1,221.8,20.21466659,0,61.7,62.7,12.818874,4.088728,4.55236,1
1902.807911,5028.679906,1980.518239,DDH-037,1,221.8,20.22133327,0,62.7,63.7,15.16688984,3.268388,3.145128,1
1902.182475,5027.980394,1980.172537,DDH-037,1,221.8,20.22799995,0,63.7,64.7,18.2117093,4.192644,2.89768,1
1901.557065,5027.280912,1979.826726,DDH-037,1,221.8,20.23466663,0,64.7,65.7,12.48353896,2.238208,2.022384,1
1900.931683,5026.58146,1979.480806,DDH-037,1,221.8,20.24133331,0,65.7,66.7,13.28579959,1.676648,2.17964,1
1900.306328,5025.882038,1979.134777,DDH-037,1,221.8,20.248,0,66.7,67.7,21.83259757,0.526524,0.351016,1
1899.680999,5025.182646,1978.788639,DDH-037,1,221.8,20.25466668,0,67.7,68.7,20.97852309,0.423152,0.21956,1
1899.055698,5024.483284,1978.442391,DDH-037,1,221.8,20.26133336,0,68.7,69.7,13.32321025,1.257988,1.214056,1
1898.461686,5023.818918,1978.113355,DDH-037,0.9,221.8,20.26766671,0,69.7,70.6,11.08097948,2.291416,1.912176,1
1898.024008,5023.329402,1977.870844,DDH-037,0.5,221.8,20.27233338,0,70.6,71.1,0.36,0.08,0.02,1
1897.695759,5022.962275,1977.688926,DDH-037,0.55,221.8,20.27583339,0,71.1,71.65,0.47982,0.119952,0.04798,1
1897.304996,5022.52523,1977.472318,DDH-037,0.7,221.8,20.28000007,0,71.65,72.35,11.02058226,1.275836,0.997616,1
1967.295339,5048.31306,2008.845446,DDH-038,0.53,144.51849792,-10.75501269,0,31.6,32.13,6.16026,0.773524,0.542264,1
1967.549081,5047.957055,2008.928501,DDH-038,0.36,144.5229496,-10.75857172,0,32.13,32.49,16.95554642,2.911192,1.668656,1
1967.885455,5047.485024,2009.03866,DDH-038,0.82,144.52885199,-10.76329034,0,32.49,33.31,13.66886553,2.189868,1.096928,1
1968.435511,5046.712914,2009.218939,DDH-038,1.11,144.5385063,-10.77100784,0,33.31,34.42,0.29976,0.079936,0.807356,1
1968.94269,5046.000748,2009.385319,DDH-038,0.67,144.5474107,-10.77812525,0,34.42,35.09,12.71877935,1.249504,0.127336,1
1969.258902,5045.556613,2009.489128,DDH-038,0.44,144.55296366,-10.78256351,0,35.09,35.53,13.68670391,0.506988,0.131736,1
1969.543737,5045.15647,2009.582686,DDH-038,0.56,144.55796646,-10.78656186,0,35.53,36.09,20.74654146,1.152772,0.079776,1
1969.800055,5044.796325,2009.666918,DDH-038,0.34,144.56246909,-10.79016029,0,36.09,36.43,10.5558,0.2479,0.015992,1
1970.101901,5044.372133,2009.76616,DDH-038,0.72,144.56777232,-10.79439837,0,36.43,37.15,11.16662712,0.579768,0.131948,1
1970.423633,5043.919905,2009.871997,DDH-038,0.41,144.57342593,-10.79891622,0,37.15,37.56,11.63532,0.707716,0.415832,1
1875.428921,5022.79702,1990.92781,DDH-039,0.56,232.80459547,8.17290423,0,83.83,84.39,3.39828,2.273448,0.198728,1
1875.07804,5022.530744,1990.864535,DDH-039,0.33,232.80726647,8.17646388,0,84.39,84.72,13.32732133,18.21814,0.727128,1
1874.553672,5022.132861,1990.769927,DDH-039,1,232.81125804,8.18178332,0,84.72,85.72,6.46248,1.948616,0.770752,1
1873.765111,5021.53462,1990.627544,DDH-039,1,232.8172606,8.18978241,0,85.72,86.72,17.03757469,6.162976,6.064084,1
1872.976501,5020.936472,1990.485022,DDH-039,1,232.8232634,8.1977814,0,86.72,87.72,18.36233038,5.664808,8.03344,1
1872.187845,5020.338419,1990.342363,DDH-039,1,232.82926643,8.2057803,0,87.72,88.72,22.79725288,1.8892,1.857312,1
1871.399142,5019.740461,1990.199565,DDH-039,1,232.83526971,8.2137791,0,88.72,89.72,18.42179331,4.109804,4.184312,1
1870.610391,5019.142596,1990.056629,DDH-039,1,232.84127322,8.22177781,0,89.72,90.72,18.90758638,11.254436,6.532544,1
1869.821593,5018.544826,1989.913555,DDH-039,1,232.84727696,8.22977642,0,90.72,91.72,20.82087521,6.284348,3.946636,1
1869.032748,5017.94715,1989.770342,DDH-039,1,232.85328095,8.23777494,0,91.72,92.72,20.163024,4.508,4.948,1
1868.243855,5017.349568,1989.626991,DDH-039,1,232.85928517,8.24577335,0,92.72,93.72,21.83771464,4.240632,3.96844,1
1867.454915,5016.752081,1989.483502,DDH-039,1,232.86528962,8.25377167,0,93.72,94.72,19.31889609,7.274516,6.411972,1
1866.665928,5016.154688,1989.339875,DDH-039,1,232.87129431,8.26176989,0,94.72,95.72,18.01952222,1.398964,1.454764,1
1865.884784,5015.563362,1989.197547,DDH-039,0.98,232.87723919,8.26968803,0,95.72,96.7,25.1253635,1.057464,0.885872,1
1865.379777,5015.181139,1989.105466,DDH-039,0.3,232.88108247,8.27480678,0,96.7,97,22.45336228,2.015904,2.401592,1
1864.965499,5014.867626,1989.029888,DDH-039,0.75,232.88423523,8.27900572,0,97,97.75,13.8050264,1.918672,2.739836,1
1864.440729,5014.470547,1988.934101,DDH-039,0.58,232.88822882,8.28432433,0,97.75,98.33,0.29808,0.039744,0.031796,1
1863.81729,5013.998883,1988.820229,DDH-039,1,232.89297321,8.29064263,0,98.33,99.33,14.844061,2.220892,2.795056,1
1863.028084,5013.401925,1988.675964,DDH-039,1,232.89897899,8.29864039,0,99.33,100.33,15.61166278,4.087096,5.093888,1
1862.369056,5012.903542,1988.555413,DDH-039,0.67,232.90531725,8.30266261,0,100.33,101,14.77329781,3.404424,4.332544,1
1861.907312,5012.554424,1988.470925,DDH-039,0.5,232.9099949,8.30500485,0,101,101.5,11.26233319,4.048568,5.5414,1
1861.512638,5012.256065,1988.398694,DDH-039,0.5,232.91399294,8.30700673,0,101.5,102,10.37142,0.600552,0.505728,1
1877.266033,5003.767662,2032.416226,DDH-040,0.75,359.75996285,-17.84012253,0,100.15,100.9,10.85695071,4.91214,4.045528,1
1877.263192,5004.457813,2032.638289,DDH-040,0.7,359.76831743,-17.83175229,0,100.9,101.6,1.97526,0.17558,0.09976,1
1877.260637,5005.100397,2032.844946,DDH-040,0.65,359.77609512,-17.82395901,0,101.6,102.25,13.39802263,2.54996,1.830536,1
1877.25799,5005.790612,2033.066814,DDH-040,0.8,359.78444817,-17.81558811,0,102.25,103.05,3.8922,0.642716,0.207584,1
1838.752494,5010.913614,1985.21198,DDH-041,0.3,339.3526224,7.54755851,0,111,111.3,10.31773972,2.843488,3.974512,1
1838.560276,5011.423846,1985.139782,DDH-041,0.8,339.36178449,7.53838952,0,111.3,112.1,1.29768,0.322452,0.334252,1
1838.245903,5012.258862,1985.021828,DDH-041,1,339.37677614,7.52338533,0,112.1,113.1,17.83926014,0.951064,1.029992,1
1837.984083,5012.954794,1984.923711,DDH-041,0.5,339.38926836,7.51088147,0,113.1,113.6,12.3134706,3.942992,4.231988,1
1871.105693,5026.560824,1926.748712,DDH-042,0.46,359.19632352,32.15693982,0,139.4,139.86,10.78573791,9.0554,8.891988,1
1871.09947,5027.009466,1926.466593,DDH-042,0.6,359.21619165,32.16218807,0,139.86,140.46,13.91633972,1.930732,1.723728,1
1871.09254,5027.525823,1926.141871,DDH-042,0.62,359.24605001,32.16240505,0,140.46,141.08,14.02139723,1.258464,0.919952,1
1871.084654,5028.139526,1925.75593,DDH-042,0.83,359.28153782,32.16265381,0,141.08,141.91,17.80619345,1.02318,1.135092,1
1776.144586,4983.58105,2028.39479,DDH-043,1,307.84932354,-11.98412423,0,129.15,130.15,14.0799478,1.604696,0.65362,1
1775.372182,4984.181327,2028.602294,DDH-043,1,307.85610407,-11.96813311,0,130.15,131.15,23.3066169,2.24266,1.432484,1
1774.850823,4984.586585,2028.742204,DDH-043,0.35,307.86068047,-11.95733902,0,131.15,131.5,24.20959274,1.126036,0.86132,1
1787.878614,4979.054899,1983.157795,DDH-044,1,307.8856486,10.00672592,0,115.7,116.7,19.47129379,1.088516,1.044656,1
1787.101392,4979.659605,1982.98384,DDH-044,1,307.88271795,10.02901921,0,116.7,117.7,20.39495875,0.833664,0.391148,1
1786.460201,4980.158427,1982.840038,DDH-044,0.65,307.88029986,10.04741112,0,117.7,118.35,16.60723039,1.433132,1.688624,1
1785.819023,4980.657194,1982.695975,DDH-044,1,307.8778815,10.06580297,0,118.35,119.35,10.47276793,3.575684,3.384984,1
1785.041858,4981.261687,1982.521003,DDH-044,1,307.87494979,10.08809605,0,119.35,120.35,10.8909,0.647568,0.208008,1
1784.478409,4981.69987,1982.393915,DDH-044,0.45,307.8667765,10.1031036,0,120.35,120.8,14.14645702,1.149104,0.683896,1
1784.050935,4982.032208,1982.297381,DDH-044,0.65,307.85937871,10.11425993,0,120.8,121.45,3.09522,0.222224,0.103176,1
1783.487403,4982.470187,1982.169971,DDH-044,0.8,307.84962628,10.12896577,0,121.45,122.25,1.12296,0.106384,0.03546,1
1782.865519,4982.953339,1982.029167,DDH-044,0.8,307.83886391,10.1451926,0,122.25,123.05,0.05964,0.035772,0.007948,1
1782.165829,4983.496716,1981.870497,DDH-044,1,307.82675493,10.16344739,0,123.05,124.05,12.66280593,1.346536,0.906932,1
1781.388309,4984.100258,1981.693866,DDH-044,1,307.81329887,10.18373,0,124.05,125.05,18.67288487,1.622052,0.914904,1
1780.746786,4984.598013,1981.547884,DDH-044,0.65,307.80219632,10.20046275,0,125.05,125.7,0.4188,0.047864,0.007976,1
1780.105201,4985.095618,1981.401664,DDH-044,1,307.7910926,10.21719513,0,125.7,126.7,27.02119352,0.48284,0.163608,1
1779.424663,4985.623215,1981.246323,DDH-044,0.75,307.77931464,10.2349412,0,126.7,127.45,26.23884824,0.740444,0.246816,1
1778.744055,4986.150643,1981.090716,DDH-044,1,307.76753536,10.25268685,0,127.45,128.45,20.07776591,2.408292,0.86922,1
1799.712391,4997.09426,1911.91956,DDH-045,0.65,315.65037461,40.03861337,0,147.95,148.6,15.12947443,2.209812,3.48624,1
1799.377937,4997.436379,1911.517422,DDH-045,0.6,315.64778736,40.05677891,0,148.6,149.2,26.71430644,1.761884,2.377148,1
1739.874295,4959.879529,1913.158868,DDH-046,0.8,288.82934,32.75264,0,171.1,171.9,7.17702,0.155504,0.127592,1
1739.31709,4960.069535,1912.780159,DDH-046,0.6,288.82934,32.75264,0,171.9,172.5,14.08013722,0.494616,0.20742,1
1738.700185,4960.2799,1912.360874,DDH-046,0.95,288.82934,32.75264,0,172.5,173.45,19.8183532,0.521288,0.127336,1
1737.924079,4960.544551,1911.833386,DDH-046,1,288.82934,32.75264,0,173.45,174.45,22.17476384,0.370372,0.047788,1
1737.128073,4960.815989,1911.292373,DDH-046,1,288.82934,32.75264,0,174.45,175.45,21.72737222,0.792512,0.262844,1
1736.332066,4961.087427,1910.751359,DDH-046,1,288.82934,32.75264,0,175.45,176.45,18.66718155,5.239616,5.107828,1
1735.53606,4961.358864,1910.210346,DDH-046,1,288.82934,32.75264,0,176.45,177.45,17.47314992,2.337716,1.664676,1
1734.958955,4961.555657,1909.818111,DDH-046,0.45,288.82934,32.75264,0,177.45,177.9,27.38682466,0.591056,0.055912,1
1927.413288,5028.454523,2035.146735,DDH-047,0.64,22.11557325,-15.33732956,0,131.1,131.74,19.71782021,0.885976,0.246324,1
1927.649373,5029.035211,2035.318668,DDH-047,0.66,22.13380721,-15.33878258,0,131.74,132.4,3.777,0.563548,0.267784,1
1927.914732,5029.687274,2035.511781,DDH-047,0.8,22.15428565,-15.34041266,0,132.4,133.2,0.53958,0.095924,0.059952,1
1928.169404,5030.312447,2035.696977,DDH-047,0.6,22.17392278,-15.341974,0,133.2,133.8,0.29952,0.055912,0.027956,1
1928.451609,5031.004496,2035.902037,DDH-047,0.95,22.19566421,-15.34370062,0,133.8,134.75,13.93949413,4.514352,4.231224,1
1928.788777,5031.830343,2036.146815,DDH-047,0.9,22.22161409,-15.34575867,0,134.75,135.65,22.61113318,2.46712,1.90514,1
1929.102584,5032.598015,2036.374422,DDH-047,0.82,22.24574088,-15.3476694,0,135.65,136.47,18.51312697,2.480192,1.806656,1
1929.431331,5033.401244,2036.612646,DDH-047,0.98,22.27099025,-15.34966623,0,136.47,137.45,21.40384883,0.780508,0.20206,1
1929.793358,5034.284622,2036.874727,DDH-047,1,22.29876503,-15.35185944,0,137.45,138.45,11.79058614,1.363636,1.071148,1
1929.262027,5030.650906,1925.055834,DDH-048,0.85,21.67203,30.47007,0,149.4,150.25,0.17862,0.047636,0.00794,1
1929.556447,5031.391802,1924.586777,DDH-048,1,21.67203,30.47007,0,150.25,151.25,14.06680454,1.827572,1.108464,1
1929.874739,5032.192772,1924.079689,DDH-048,1,21.67203,30.47007,0,151.25,152.25,16.62104101,0.948788,0.142912,1
1930.19303,5032.993741,1923.572601,DDH-048,1,21.67203,30.47007,0,152.25,153.25,12.05506459,2.256532,0.20586,1
1930.495407,5033.754662,1923.090867,DDH-048,0.9,21.67203,30.47007,0,153.25,154.15,25.31836715,0.391612,0.039556,1
1930.797784,5034.515583,1922.609133,DDH-048,1,21.67203,30.47007,0,154.15,155.15,21.56357597,0.389972,0.055712,1
1931.052418,5035.156359,1922.203463,DDH-048,0.6,21.67203,30.47007,0,155.15,155.75,26.3562134,0.673268,0.106932,1
1931.307051,5035.797134,1921.797792,DDH-048,1,21.67203,30.47007,0,155.75,156.75,24.77731057,0.426464,0.059784,1
1931.625342,5036.598104,1921.290704,DDH-048,1,21.67203,30.47007,0,156.75,157.75,11.06922647,0.753588,0.514356,1
1931.879976,5037.238879,1920.885034,DDH-048,0.6,21.67203,30.47007,0,157.75,158.35,0.2982,0.071572,0.011928,1
1932.150524,5037.919703,1920.454009,DDH-048,1.1,21.67203,30.47007,0,158.35,159.45,21.2200351,0.954092,0.99002,1
1932.48473,5038.760721,1919.921566,DDH-048,1,21.67203,30.47007,0,159.45,160.45,14.84137615,3.227576,4.841364,1
1932.739363,5039.401497,1919.515895,DDH-048,0.6,21.67203,30.47007,0,160.45,161.05,16.38980711,6.112652,7.758824,1
1932.898509,5039.801981,1919.262351,DDH-048,0.4,21.67203,30.47007,0,161.05,161.45,6.43194,1.49882,1.87254,1
1710.448709,4968.352082,1985.975533,DDH-049,1,292.2452351,3.10107304,0,178.65,179.65,14.16781473,3.322808,3.307024,1
1709.755601,4968.635767,1985.934985,DDH-049,0.5,292.27273357,3.09713511,0,179.65,180.15,0.77904,0.0839,0.03196,1
1709.131902,4968.891309,1985.898533,DDH-049,0.85,292.28525651,3.09415657,0,180.15,181,19.39188103,2.103804,1.945324,1
1708.27728,4969.241682,1985.848636,DDH-049,1,292.29950386,3.09020959,0,181,182,19.54812524,1.789264,2.119284,1
1707.492027,4969.563835,1985.802841,DDH-049,0.7,292.31259595,3.08658247,0,182,182.7,10.53858442,0.372572,0.118908,1
1706.91468,4969.800827,1985.769202,DDH-049,0.55,292.32222243,3.08391536,0,182.7,183.25,19.80788601,2.677792,3.218116,1
1865.64095,5021.57645,1968.54334,DDH-050,1,356.68928341,13.78178641,0,118.15,119.15,17.2765325,2.574612,3.601272,1
1865.59785,5022.328062,1968.359026,DDH-050,0.55,356.74695153,13.73144062,0,119.15,119.7,17.64891996,3.74502,5.908368,1
1824.911815,5008.460839,1953.8937,DDH-051,0.39,333.37725173,23.03894766,0,122.45,122.84,12.84702109,3.909596,5.725616,1
1824.720141,5008.843419,1953.711702,DDH-051,0.54,333.40069866,23.04289486,0,122.84,123.38,1.3059,0.138504,0.071232,1
1824.431907,5009.419469,1953.437674,DDH-051,0.86,333.4359979,23.04883039,0,123.38,124.24,10.08627192,6.033588,5.973612,1
1669.403423,4947.462081,2179.371962,DDH-052,0.4,293.21468325,14.59948246,0,94,94.4,12.69668205,2.481052,1.611488,1
1668.958771,4947.652856,2179.245912,DDH-052,0.6,293.2281506,14.60436139,0,94.4,95,0.71598,0.167064,0.039776,1
1668.247442,4947.958304,2179.044145,DDH-052,1,293.24969956,14.61216605,0,95,96,13.32791659,3.685044,2.17374,1
1667.447362,4948.302241,2178.817031,DDH-052,0.8,293.27394392,14.62094391,0,96,96.8,27.79887785,3.40358,1.765408,1
1666.958512,4948.512585,2178.678173,DDH-052,0.3,293.28876084,14.62630691,0,96.8,97.1,12.72158352,1.807372,1.137536,1
1665.881375,4969.302776,2216.124663,DDH-053,0.65,303.36273749,-6.63682647,0,105.4,106.05,22.39791054,2.857712,1.69864,1
1652.793461,4951.311496,2215.218187,DDH-054,0.8,291.42553174,-6.62814607,0,108.8,109.6,10.55154,2.486012,0.663468,1
1656.798504,4934.364672,2179.412957,DDH-055,0.3,282.28685951,12.87916328,0,102.4,102.7,22.65365923,1.827916,1.145916,1
1694.582507,4984.847397,2227.317065,DDH-056,0.9,321.49631789,-14.4608882,0,96.35,97.25,14.03479381,6.36472,1.775924,1
1694.009919,4985.567406,2227.554201,DDH-056,1,321.5166245,-14.44870107,0,97.25,98.25,2.88,0.436,0.08,1
1693.407434,4986.325574,2227.803606,DDH-056,1,321.53799742,-14.43587066,0,98.25,99.25,13.39770924,6.481852,1.759076,1
1692.940679,4986.91334,2227.996747,DDH-056,0.55,321.55455968,-14.4259258,0,99.25,99.8,13.57742485,1.07058,0.13878,1
1692.654676,4987.273664,2228.11506,DDH-056,0.4,321.56471,-14.41983,0,99.8,100.2,8.9463,0.62028,0.051688,1
1696.197339,4990.440979,2245.866744,DDH-057,0.3,325.48945571,-24.9161332,0,105.95,106.25,12.80049923,0.646056,0.249704,1
1680.68923,4978.750047,2240.255709,DDH-058,0.6,311.54595769,-20.74686234,0,105.45,106.05,13.84918496,2.129188,2.061404,1
1680.374279,4979.029144,2240.415116,DDH-058,0.3,311.5462322,-20.74660269,0,106.05,106.35,0.70896,0.133912,0.0512,1
1679.954345,4979.401277,2240.627655,DDH-058,0.9,311.54659821,-20.7462565,0,106.35,107.25,12.21810504,28.01666,8.17136,1
1679.394436,4979.89746,2240.911036,DDH-058,0.7,311.54708622,-20.7457949,0,107.25,107.95,13.77270623,1.687128,2.18614,1
1718.171082,4975.331187,2155.539325,DDH-059,0.8,329.93341695,33.25262393,0,85.25,86.05,26.25395902,1.702972,2.518812,1
1717.794234,4975.982605,2155.045734,DDH-059,1,329.96748464,33.26718379,0,86.05,87.05,17.61571458,1.291828,2.089496,1
1717.501442,4976.489342,2154.661698,DDH-059,0.4,329.99398965,33.27850172,0,87.05,87.45,8.83392,0.361208,0.86376,1
1717.334255,4976.778937,2154.442197,DDH-059,0.4,330.00913847,33.28496659,0,87.45,87.85,14.06791353,0.534716,1.037508,1
1717.114957,4977.159065,2154.154045,DDH-059,0.65,330.02902472,33.29344895,0,87.85,88.5,0.11982,0.043928,0.007988,1
1716.791511,4977.720277,2153.72856,DDH-059,0.9,330.0583877,33.30596475,0,88.5,89.4,9.54276,0.318092,0.664016,1
1716.457982,4978.299682,2153.289201,DDH-059,0.7,330.08870674,33.31887705,0,89.4,90.1,12.60868958,0.809224,1.73964,1
1716.228888,4978.698075,2152.987054,DDH-059,0.4,330.10955629,33.32774998,0,90.1,90.5,13.80251101,0.458532,0.933016,1
1692.637265,4942.944603,2094.675991,DDH-060,0.69,331.35483001,-7.22580423,0,143.11,143.8,24.89587605,0.475068,0.109932,1
1692.273528,4943.61066,2094.772361,DDH-060,0.84,331.36673009,-7.24813664,0,143.8,144.64,17.60337044,2.720124,2.617924,1
1691.940834,4944.22016,2094.860801,DDH-060,0.56,331.37762008,-7.26857126,0,144.64,145.2,1.6542,0.16148,0.102404,1
1691.689023,4944.681662,2094.927928,DDH-060,0.5,331.38586602,-7.28404302,0,145.2,145.7,0.47886,0.09976,0.027932,1
1691.392174,4945.225913,2095.007269,DDH-060,0.75,331.39559074,-7.30228782,0,145.7,146.45,15.68458727,3.511092,4.421956,1
1691.131033,4945.704877,2095.077253,DDH-060,0.35,331.40414915,-7.31834306,0,146.45,146.8,13.10452501,0.99288,0.878164,1
1690.903194,4946.1229,2095.138454,DDH-060,0.61,331.4116188,-7.33235477,0,146.8,147.41,11.86818409,3.799212,3.562992,1
1690.571039,4946.732547,2095.227915,DDH-060,0.79,331.42251288,-7.35278828,0,147.41,148.2,14.89096872,3.528708,4.381976,1
1690.265098,4947.294325,2095.310567,DDH-060,0.5,331.43255187,-7.37161604,0,148.2,148.7,16.5681092,3.343776,7.564604,1
1672.616889,4917.578661,2089.759688,DDH-061,0.4,317.3238878,-5.92322579,0,134.35,134.75,0.0597,0.039808,0.00796,1
1672.380907,4917.834606,2089.795806,DDH-061,0.3,317.3238878,-5.92322579,0,134.75,135.05,23.00401895,6.135552,4.724536,1
1672.077501,4918.163679,2089.842244,DDH-061,0.6,317.3238878,-5.92322579,0,135.05,135.65,0.41748,0.0835,0.015904,1
1721.868323,4965.771933,2103.047968,DDH-062,0.55,345.18258777,-10.23345816,0,153.3,153.85,5.94528,0.325008,0.416172,1
1734.817495,4963.953456,2055.72354,DDH-063,0.96,352.313486,8.44958032,0,147.4,148.36,1.91466,0.339052,0.37894,1
1734.71445,4964.718083,2055.608959,DDH-063,0.6,352.33616684,8.44487924,0,148.36,148.96,11.33544,0.555776,0.39984,1
1734.632758,4965.325899,2055.517927,DDH-063,0.64,352.35419479,8.44114156,0,148.96,149.6,4.66134,0.266932,0.1753,1
1734.55257,4965.923943,2055.428403,DDH-063,0.58,352.3719316,8.43746337,0,149.6,150.18,1.25748,0.17964,0.11976,1
1734.470581,4966.536731,2055.336769,DDH-063,0.67,352.38589431,8.42188372,0,150.18,150.85,0.83964,0.087964,0.067972,1
1734.38742,4967.159371,2055.243867,DDH-063,0.6,352.39916568,8.40349135,0,150.85,151.45,22.40039866,0.709444,0.884816,1
1734.312239,4967.723221,2055.159917,DDH-063,0.55,352.41118201,8.38683644,0,151.45,152,1.97448,0.155564,0.103708,1
1734.237172,4968.287109,2055.076133,DDH-063,0.6,352.42319732,8.37018113,0,152,152.6,2.99766,0.266456,0.20768,1
1734.132923,4969.071715,2054.959838,DDH-063,1,352.43991259,8.3470079,0,152.6,153.6,1.13454,0.079616,0.067676,1
1734.012663,4969.979011,2054.825772,DDH-063,0.85,352.45923717,8.32021294,0,153.6,154.45,13.89388832,0.46632,1.080112,1
1683.442248,4926.021618,2066.17556,DDH-064,1,323.88241173,4.95039536,0,132.6,133.6,18.16015111,3.217564,3.841916,1
1682.884328,4926.786146,2066.093568,DDH-064,0.9,323.87680107,4.95201803,0,133.6,134.5,12.32427708,1.227708,1.860272,1
1682.370389,4927.490266,2066.018026,DDH-064,0.85,323.87163333,4.95351255,0,134.5,135.35,15.10789327,1.035572,2.02478,1
1681.944507,4928.073643,2065.955416,DDH-064,0.6,323.86735147,4.95475084,0,135.35,135.95,11.01195372,0.686204,1.620416,1
1681.680145,4928.435723,2065.916547,DDH-064,0.3,323.86469376,4.95551942,0,135.95,136.25,0.6048,0.022356,0.035128,1
1681.445142,4928.757561,2065.881992,DDH-064,0.5,323.86233135,4.9562026,0,136.25,136.75,10.67928,0.1753,0.617528,1
1681.16606,4929.139731,2065.840951,DDH-064,0.45,323.85952597,4.95701385,0,136.75,137.2,11.94115171,2.390836,2.646216,1
1680.886959,4929.521887,2065.799904,DDH-064,0.5,323.85672059,4.9578251,0,137.2,137.7,24.48464195,1.547848,3.574164,1
1680.578458,4929.944253,2065.754528,DDH-064,0.55,323.8536199,4.95872172,0,137.7,138.25,23.8633107,1.157936,2.618552,1
1669.78482,4912.123723,2071.625497,DDH-065,0.55,314.6946895,2.88808909,0,131,131.55,0.1197,0.043896,0.003992,1
1669.401452,4912.503043,2071.598174,DDH-065,0.53,314.69715442,2.91256456,0,131.55,132.08,0.17988,0.031976,0.011992,1
1700.074111,4955.940733,2113.678037,DDH-066,1,335.11435808,-12.80804077,0,153.65,154.65,13.88604952,0.9167,1.941012,1
1699.797191,4956.537849,2113.827678,DDH-066,0.35,335.12540847,-12.80870937,0,154.65,155,13.55557715,0.753888,1.196648,1
1684.969881,4935.783948,2105.276487,DDH-067,0.55,327.5425474,-10.88709366,0,142.4,142.95,12.05566331,8.661608,3.739512,1
1684.640548,4936.301851,2105.394557,DDH-067,0.7,327.55315512,-10.89158421,0,142.95,143.65,13.29943818,6.338928,1.342924,1
1684.192817,4937.006285,2105.55521,DDH-067,1,327.56758214,-10.89769078,0,143.65,144.65,7.9104,1.990484,0.892148,1
1683.797915,4937.627925,2105.697036,DDH-067,0.5,327.58031235,-10.90307837,0,144.65,145.15,13.62651839,1.992016,1.708584,1
1683.508413,4938.083844,2105.801087,DDH-067,0.6,327.58964814,-10.90702893,0,145.15,145.75,0.6,0.104,0.032,1
1683.205835,4938.56053,2105.909906,DDH-067,0.55,327.59940854,-10.91115877,0,145.75,146.3,11.39411806,7.108816,5.146944,1
1722.679859,4970.038975,1983.018841,DDH-068,0.4,349.35471767,29.78633139,0,181.1,181.5,0.006,0.004,0.007932,1
1722.567833,4970.636142,1982.671213,DDH-068,1,349.39540029,29.76553493,0,181.5,182.5,0.537,0.039776,0.039776,1
1722.440295,4971.318864,1982.274197,DDH-068,0.6,349.44187424,29.7417522,0,182.5,183.1,16.04521188,2.768924,1.92032,1
1722.364817,4971.724355,1982.038605,DDH-068,0.35,349.46945781,29.72762348,0,183.1,183.45,13.62486236,0.051876,0.01596,1
1670.273023,4931.826897,1981.617204,DDH-069,0.3,323.41052905,33.83063384,0,172.75,173.05,4.71174,0.831012,0.242544,1
1721.59513,4964.905821,2023.374726,DDH-070,0.3,345.92903067,18.46002433,0,159.8,160.1,6.82908,1.206072,1.030352,1
1721.520219,4965.204864,2023.271828,DDH-070,0.35,345.94433308,18.45578169,0,160.1,160.45,2.87196,0.88552,0.674112,1
1721.370632,4965.803032,2023.0661,DDH-070,0.95,345.97504199,18.4475094,0,160.45,161.4,13.2540703,2.519904,2.105892,1
1721.14684,4966.700484,2022.757674,DDH-070,1,346.02109999,18.43509167,0,161.4,162.4,13.06240869,3.741524,1.16474,1
1720.969457,4967.414015,2022.512659,DDH-070,0.55,346.05770559,18.4252132,0,162.4,162.95,11.41967707,1.921692,0.431484,1
2068.161102,5140.953566,2236.299544,DDH-071,1,22.47839572,-8.27840211,0,238.7,239.7,0.05988,0.063872,0.003992,1
1862.824512,5034.133056,2196.444731,DDH-072,1,316.10803665,2.29266132,0,157.22,158.22,20.90841904,1.3572,0.6688,1
1862.131854,5034.853213,2196.404622,DDH-072,1,316.12203229,2.3046637,0,158.22,159.22,22.67429424,14.13,6.6432,1
1861.439378,5035.573531,2196.364304,DDH-072,1,316.13602822,2.31666599,0,159.22,160.22,29.42807644,4.9268,3.1148,1
1860.747087,5036.294011,2196.323777,DDH-072,1,316.15002442,2.32866818,0,160.22,161.22,13.77127164,2.0268,1.7876,1
